text,label
a noted chef feeds rio's homeless with excess olympic food,1
"The spirit the Rwandese have shown to accommodate the people , almost a tribe in their tiny country with approximately 19 million people with meager resources just like any other third world country , without planning to ditch them in refugee camps , but offer them to live just like any other citizen should actually be emulated in the human race .",1
"These are all examples close to home , but they are not unique , or in isolation . There are millions of maids out there who face the same ordeal faced by the maids I have personally come into contact with . These women are victims of their circumstances . Born in poor families , they are doomed to carry the legacy of their poverty all the way through to the furthest of their posterity .",1
the world governments gathered in the united nations have adopted a political declaration calling for upholding the dignity of refugees,1
world governments gathered at the united nations adopted a political declaration that calls for upholding the dignity of refugees,1
world governments gathered at the united nations adopted a political declaration that calls for upholding the dignity of refugees h advertisement,1
"VATICAN CITY : To suffer and empathize together with others , drawing close to them to help restore their dignity : This is the attitude that the Christian should before those who suffer and are in need , said Pope Francis during Mass this morning at Casa Santa Marta , commenting on today 's Gospel from Luke dedicated to the account of Christ 's resurrection of Nain 's son .",1
""" There are many reasons to be a proud Canadian today , but we still have a lot of work ahead of us . We can do so much more to protect our environment , defend the vulnerable , and reduce the inequalities in our communities .",1
i would rather donate to the least privileged in the church or to the homeless than to pour a cup of water into the sea of nigerian wealth so the thieves can get my little contribution,1
"With the assistances of the Shoal Livelihoods Programme through different NGOs , over 1,00,000 poor families living in the areas of these districts have achieved the success to overcome poverty since 2004 .",1
later in 2008 avril lavigne was awarded a certificate of honor by the china association of social workers for her work in raising funds for poor families and children with disabilities in china she also visited and gave gifts to children injured during the earthquake in,1
later in 2008 avril lavigne was awarded a certificate of honor from the china association of social workers for her work in raising funds for poor families and children with disabilities in china she also visited the children injured in the sichuan province earthquake in,1
later in 2008 avril lavigne received a certificate of honor from the china association of social workers for her work in raising funds for poor families and children with disabilities in china and also visited and gave gifts to children injured in the sichuan province earthquake ,1
later in 2008 avril lavigne received a certificate of honor from the china association of social workers for her work in raising funds for poor families and children with disabilities in china she also visited and gave gifts to children injured in the sichuan province earthquake,1
later in 2008 avril lavigne was awarded a certificate of honor from the china association of social workers for her work in raising funds for poor families and children with disabilities in china she had also visited and donated gifts to children injured in the sichuan province earthquake,1
later in 2008 avril lavigne was awarded a certificate of honor from the china association of social workers for her work in raising funds for poor families and children with disabilities in china she also visited and gave gifts to children injured in the sichuan province earthquake,1
later in 2008 avril lavigne was awarded a certificate of honor from the china association of social workers for her work in raising funds for poor families and children with disabilities in china she had also visited and given gifts to children injured in the sichuan province earthquake,1
what matters is children in poor families in crowded cold and damp houses there is an income issue there is a housing supply issue and there is a housing quality issue,1
it's not just about income poverty what matters is children in very poor families in crowded cold and damp houses there is an income issue there is a housing supply issue and there is a housing quality problem,1
it is not just income poverty what matters is children in very poor families in crowded cold and damp houses there is an income issue there is a housing supply issue and there is a housing quality issue,1
it's not just a matter of income poverty what matters is children in very poor families in crowded cold and damp houses there is an income issue there is a housing supply issue and there is a housing quality issue,1
it's not just a matter of income poverty what matters is children in very poor families in crowded cold and damp houses there is an income issue there is a housing supply issue and there is a housing quality issue ,1
the march was led by ethekwini mayor cllr zandile gumede the kwazulu-natal premier willies mchunu said real men must stand up and defend the most vulnerable members of society,1
the march was led by ethekwini mayor cllr zandile gumede the kwazulu-natal premier willies mchunu said real men must stand up and defend the most vulnerable members of society- women and children,1
""" This group does fantastic work and has about 3.500 street children under their care . They support very poor families in so many ways , Medical Centres , Schools , Training Centres and much more they have a 24-hour hotline for any child that may be in danger .",1
he felt he had celebrated a day with them believing that such a development would instill hope among the hopeless,1
apart from learning many new aspects of sports leadership he learned that fast-developing nations were using sports as a tool of development and in this effort the disabled and the underprivileged were not left behind,1
""" We insist on tolerance for the refugee , for the immigrant , for the stranger among us , in the name of the millions of Irish , of our own people who knew the hardship and the hurt of being refugees from famine .",1
she advised young women to look into the future with hope and pride that they too could become important people,1
abayage said the gradual increase in female representation in parliament politics and other areas of society was an indication that gender had nothing to do with abilities and therefore advised young women to look forward with hope and pride that they too could become important people,1
abayage said the gradual increase in female representation in parliament politics and other aspects of the society was an indication that gender had nothing to do with abilities and therefore advised young women to look into the future with hope and pride that they too could become important people,1
mrs abayage said the gradual increase in female representation in parliament politics and other areas of society was an indication that gender had nothing to do with capabilities and therefore advised young women to look into the future with hope and pride that they too could become important people,1
how terrible our housing system is for the poor in america is it no wonder that they are struggling to keep roofs over their heads or food on their tables?,1
what is wrong with the housing system? as of today only 1 percent of the families who qualify for housing assistance receive it how can they survive without a home?,1
"They earn an average of Rs 12,000 per month -- they 're not ' highly paid ' by any standards . But the employees of Ashwini Hospital in Kerala 's Thrissur have hearts much larger than their paychecks . The employees ' association of the hospital has started an initiative called ' Zest of Life ' , through which they have built of a house for a tribal family , funded dialysis for scores of patients , and are even providing groceries to poor families every month .",1
""" They are not humans to be looting something that is supposed to be delivered to their brothers in need , "" he went on to say .",1
my father has donated blood over 60 times so far i have learned that if there's someone who needs blood surely there's someone who can donate blood and save a precious life ,1
my father has donated blood more than 60 times so far i've learned that if there's anyone in need of blood surely there's someone who can donate blood and help save a precious life,1
in his remarks the pope stressed that the group could respond to the human tragedy of refugees by concrete acts of mercy that promote their integration not only into europe but in any culture,1
the pope stressed that together with the church the group would be able to better respond to the human tragedy of refugees through concrete acts of mercy which promote their integration not only into europe but into any culture they move,1
pointing to the holy year of mercy the pope said the group would be able to better respond to the human tragedy of refugees through concrete acts of mercy which promote their integration not only into europe but to any culture they move,1
pointing to the holy year of mercy pope francis stressed that together with the church the group would be able to better respond to the human tragedy of refugees by concrete acts of mercy that promote their integration not only into europe but in any culture they move,1
pointing to the holy year of mercy the pope highlighted that together with the church the group would be able to better respond to the human tragedy of refugees through concrete acts of mercy that promote their integration not only into europe but all cultures they move,1
with regard to the holy year of mercy the pope stressed that together with the church the group would be able to better respond to the human tragedy of refugees through concrete acts of mercy which promote their integration not only into europe but in any culture they move to,1
the large southern borders of libya are used due to poor security conditions in the region as a crossing point for illegal immigrants desperate to reach europe,1
the vast southern borders of libya are used due to the poor security conditions in the region as a crossing point for illegal immigrants desperate to reach europe,1
the vast southern border of libya is used as a point of crossing for illegal immigrants desperate to reach europe due to poor security conditions in the region,1
the vast southern borders of libya are used as a border for illegal immigrants desperate to reach europe due to poor security conditions in the region,1
the vast southern borders of libya are used as a transit point for illegal immigrants desperate to reach europe due to poor security conditions in the region,1
the vast southern borders of libya are used as a crossing point for illegal immigrants desperate to reach europe due to poor security conditions in the region,1
ayesha allen the 31-year-old president of gift of love ja believes that championing the cause of those in need and starting a charity to fulfil it is a part of god's plan for her life,1
she called on the public to volunteer to donate blood and thus rescue the lives of patients who needed blood transfusions,1
she called on the public to volunteer to donate blood and rescue the lives of patients in need of blood transfusion,1
she called on the general public to volunteer to donate blood and so rescue the lives of those in need of blood transfusions,1
she called on the public to volunteer to donate blood and this way save the lives of patients in need of blood transfusion,1
she called on the general public to volunteer to donate blood and to save the lives of patients in need of blood transfusion,1
she called on the general public to volunteer to donate blood and help to save the lives of patients in need of blood transfusion,1
she called on the general public to volunteer to donate blood and to so save the lives of patients in need of blood transfusion,1
she called on the general public to volunteer to donate blood and rescue the lives of patients in need of blood transfusions,1
she noted that rwanda was not oblivious to the financial resources and other costs that could come with the decision,1
these actions must also aim to increase the sense of citizenship and active participation of foreign nationals and immigrants as well as educating them on the values of tolerance and the rejection of all forms of discrimination racism and hatred,1
these actions must also seek to enhance the sense of citizenship and active participation of foreign nationals and immigrants and as a way of educating them on the values of tolerance and the rejection of all forms of discrimination racism and hatred,1
these actions must also seek to improve the sense of citizenship and active participation of foreign nationals and immigrants as well as educating them on the values of tolerance and the rejection of all forms of discrimination racism and hatred,1
these actions must also seek to enhance the sense of citizenship and the active participation of foreign nationals and immigrants as well as educating them on the values of tolerance and the rejection of all forms of discrimination racism and hatred,1
these actions must also seek to enhance the sense of citizenship and active participation of foreign nationals and immigrants as well as educating them about the values of tolerance and the rejection of all forms of discrimination racism and hatred,1
these actions must also seek to enhance the sense of citizenship and active participation of foreign nationals and immigrants as well as educating them on the values of tolerance and rejection of all forms of discrimination racism and hatred,1
these actions must also seek to enhance the sense of citizenship and active participation of foreign nationals and immigrants as well as educating them on the values of tolerance and the rejection of all forms of discrimination racism and hatred,1
"To strengthen child-sensitive social protection systems , including cash transfer programmes that directly help poor families to pay for food , health care , education and other services that protect children from the impact of poverty and improve their chances of breaking the cycle in their own lives .",1
there are also angels who help people in need,1
there are also angels who meet in a larger group to help those in need,1
there are also angels who help a larger group of people in need,1
there are also angels who meet and help a larger group of people in need,1
there are also angels who come together to help a larger group of people in need,1
there are also angels that get together and help a larger group of people in need,1
the project seeks to rescue and rehabilitate enslaved and abused women and children through education and provide them with social support and protection tlf seeks to restore hope to the hopeless give home to the homeless comfort the afflicted and support the destitute,1
"After Vatican controversy , McDonald 's helps feed homeless in Rome",1
"The CBSE has taken a few steps to eliminate the segregation . We have decided to replace the word disabled for different . This way , a student wont feel segregated and will learn better . S/he would also integrate better with other students .",1
"UCRT official , Dismas Partalala Meitaya said that not being in a position to fight for their own rights , the indigenous are in need of protection .",1
"This discarded corpse , latterly a boy who had been taught to sing about being "" a bundle of potentiality "" , she says , was erratic in school attendance and behaviour , most often hungry and unkempt and demonstrably lacking in affirmation and attention at home , foisted on teachers , who , obsessed with curriculum , hopefully willing but hopelessly ill-equipped to save him from his ( and our ) final resting place .",1
acting management director said the group would use their media platforms including atinka fm in accra atinka tv agenkwa fm in kumasi and ahoto fm in takoradi to communicate their corporate social responsibility activities to ghana,1
under this practice poor families from rural areas across the 19 northern states send their children to islamic boarding schools in the cities of northern nigeria,1
in addition the pupil engages in daily begging for food to survive under this practice poor families from rural areas across 19 northern states send their children to islamic boarding schools in the cities of northern nigeria,1
in addition the pupil engages in daily begging for food in order to survive under this practice poor families from rural areas across the 19 northern states and beyond send their children to islamic boarding schools in cities of northern nigeria,1
""" Most of the time , you will hear people advocating the inclusion of women in governance because they are vulnerable . What most people fail to recognise , however , is that disabled persons are even more vulnerable than women and need to be supported , "" he added .",1
"In Canada , where Christy recently completed school , she made an impact by spreading love on the streets on Christmas day , providing winter coats , gloves and providing support to homeless people at the mercy of the weather .",1
"Saint Teresa spent her life emptying the Indian streets of the maimed , the needy , the indigent , the dying . Nawaz Sharif has spent his current prime ministerial term filling Pakistan 's streets with his opponents -- the politically disadvantaged , those hungry for power , and terminal cases who slip in and out of a coma of hopeless irrelevance . They exhort their followers to crowd every footpath , every road , every highway between Islamabad and Lahore , to agitate for his resignation/removal .",1
"KOLKATA : He has never been an officer who sat back and allowed things to remain as they were . When in charge of correctional homes in West Bengal , he gave top priority to human rights and reform and rehabilitation of inmates . Later , when in charge of the Border Security Force ( BSF ) in India 's eastern theatre , BD Sharma not only helped improve ties with Bangladesh 's border guarding force Border Guard Bangladesh ( BGB ) but won the hearts of people in the neighbouring country by ensuring education for an illegal immigrant 's child and finally sending her back home .",1
""" I would like to use this opportunity to call on the government , the warring parties and all actors to support humanitarians to provide the necessary access so we can continue to bring lifesaving services to those in need , "" he said .",1
"At that time , the handful of bhikkhunis was not only illiterate but also homeless and hungry , says Bhikkhuni Lekshe . "" They needed some help . """,1
"What they fail to understand is that education is that when you educated a man , you educate a man , but when you educate a woman , you educated a whole generation . Women education is important for the whole family . Because women are the mothers of the future generation . If women are uneducated , the future generation will be uneducated . If women are educated , the future generation will be educated .",1
"Motsepe and his wife Precious created the Motsepe Foundation in 1999 to help create new jobs , support education , and improve the lives of children , the unemployed , and the disabled , among others .",1
"No right-thinking person could seriously consider endorsing a campaign entitled ' Team Ched ' . But the toxic swill of social media reaction that the Evans verdict unleashed was frightening to behold . The woman , who had surely been humiliated enough after finding every facet of her sex life pored over in a courtroom , once more faced a welter of sickening abuse . So , too , did women who sought to speak up for her . A passing glimpse of this ghastly public flogging exposed a fundamental hypocrisy . The recent release of the video recording Donald Trump making sexually aggressive comments about women has been condemned the world over .",1
"The camp holds more than 48,000 refugees . Rwanda 's government recently provided more land to double the space available for them . <h> Nobel winner Malala visits girls at camp of Burundi refugees",1
""" Free school meals looks after the poorest . Even then we have all sorts of systems for people who really are in financial need , and I mean the real ones . I do n't mean the ones who are playing the system , trying to get other poor families to pay for their child 's food . """,1
deputy administrator alfonso lenhardt said as the us ambassador to tanzania that i have seen how improving access to electricity can empower vulnerable communities to escape from the cycle of extreme poverty,1
usaid deputy administrator alfonso lenhardt said  having served as the united states ambassador to tanzania i have seen how improving access to electricity can empower vulnerable communities to escape the cycle of extreme poverty,1
the usaid deputy administrator alfonso lenhardt said  having served as a us ambassador to tanzania i have seen how improving access to electricity can empower vulnerable communities to escape the cycle of extreme poverty,1
the deputy administrator alfonso lenhardt said  having served as the us ambassador to tanzania i have seen how improving access to electricity can empower vulnerable communities to escape from the cycle of extreme poverty,1
"Even people with disabily have the rights to be beautiful . Just like other women , Mee Eng loves dressing up nicely and going for shopping trips . Due to atrophy in both of her legs , she is required to wear shoes which are custom-made but in order to make it possible for her to wear different kinds of trendy shoes , she "" modifies "" them herself by inserting shoe pads made from paper slippers into regular shoes .",1
the actor was a patron of the irish homeless street leagues - in his own words they provide an opportunity for those who are living without a roof over their head or a warm bed to sleep in to feel like they are part of a community that they're included and empowered in,1
aklima sultana a teacher at the institution said  i feel very proud when i think i teach underprivileged students from very poor families,1
""" It 's wonderful for one to use part of one 's achievements to help God 's people . You will not be remembered by how much your bank account or business was a success but for your contributions and support to others in needy situation , "" explained the IPP Executive Chairman .",1
2 . Limiting interest charged in relation to the OCR . Loan sharks target the poor and keep them trapped in the prison of poverty with crippling interest rates . Government can help here with some protection for the vulnerable .,1
""" In Metro Manila , 7,464 families of disabled cyclists were plunged deeper into poverty because their breadwinners have been maimed and are no longer capable to work , "" Pagdilao explained .",1
the odd thing is that the creation of these colonies was something that these great men had no doubt was for the good of local african communities who they believed to be much in need of modern civilization they expected to be remembered as great benefactors of the continent but are now everywhere reviled as,1
the odd thing is that the creation of these colonies was something which these great men had no doubt whatsoever was for the benefit of the local african communities they believed were greatly in need of modern civilization they expected to be remembered as great benefactors of the continent but are everywhere now reviled as cruel,1
the odd thing is that the creation of these colonies was something that these great men had no doubt was for the good of the local african communities who they believed were much in need of modern civilization they expected to be remembered as great benefactors of the continent but are everywhere now reviled as cruel,1
the odd thing is that the creation of these colonies was something which these great men had no doubt was for the good of the local african communities who believed to be much in need of modern civilization they expected to be remembered as great benefactors of the continent but are everywhere now reviled as cruel,1
' Hope For Winter ' Project Aims To Keep SA Warm <h> The cold winter months in our country remain particularly challenging for poor families and the homeless people on the streets .,1
hundreds of people who are being made homeless are occupying open spaces around the shanty town of kalyanpur which they called home after bulldozers razed,1
thousands of homeless people in a karnataka slum have occupied a township they called home after bulldozers razed their homes to the ground,1
thousands of people made homeless by eviction in the slum kalyanpur are occupying the open spaces around the shanty town they called home after bulldozers razed,1
let's acknowledge that 20 year old wives and mothers are met with a shocking lack of support and an unacceptable level of judgment which leaves young women feeling hopeless and discouraged,1
let's admit that 20-something wives and mothers are met with a shocking lack of support and an unacceptable level of judgment which leaves young women feeling hopeless and discouraged,1
and let's admit that 20-something wives and mothers are met with a shocking lack of support and an unacceptable level of judgment which leaves young women feeling hopeless and discouraged,1
and let us admit that 20-something wives and mothers are met with a shocking lack of support and an unacceptable level of judgment which leaves young women feeling hopeless and discouraged,1
and let's acknowledge that 20-something women and mothers are met with a shocking lack of support and an unacceptable level of judgment that leaves young women feeling hopeless and discouraged,1
and let's acknowledge that 20-something wives and mothers are met with a shocking lack of support and an unacceptable level of judgment which leaves young women feeling hopeless and discouraged,1
"Pangarap Village was originally distributed under the late president Ferdinand Marcos ' Presidential Decree 293 . Among those who benefited from the government 's "" land for the landless "" project then were government employees working for Malaca ? ang and urban poor families who bought small parcels of land .",1
"Lougene has this message to others who may still be hooked on illegal drugs : "" Do n't be hopeless because there is hope . You can still change . That 's why whenever I see on TV drug users and dealers that were killed , I say to myself they should have been given a chance to change by bringing them to a place such as this . """,1
"God is God Foundation ( GIG ) , a non-governmental organisation ( NGO ) , established five years ago , and caring for needy widows and orphans , was at the weekend inaugurated in Accra , with a call on Ghanaians to do more in caring for the vulnerable and underprivileged .",1
accountability suggests that those who were in need of our help could have done more to help themselves,1
accountability suggests that people who really need our help could have done a little more to help themselves,1
accountability suggests that people who desperately need our help and support could have done a little more to help themselves,1
responsibility suggests that the people who need our help and support could have done a little more to help themselves,1
accountability suggests that the people so desperately in need of our help and support could have done a little more to help themselves,1
accountability suggests that the people in need of our help and support could have done a little more to help themselves,1
accountability suggests that the people so in need of our help and support could have done a little more to help themselves,1
mushatt has a rich history in ireland where it helped thousands of poor families overcome diseases that beset them during the days of tenement poverty,1
mushatt has a rich history in ireland where it helped thousands of poor families overcome illnesses that beset them during the tenement days of poverty,1
mushatt's has a rich history in ireland where it helped thousands of poor families overcome illnesses that beset them during the tenement days of poverty,1
mushatt has a rich history in ireland where it helped thousands of poor families to overcome ailments that beset them during the tenement days of poverty,1
mushatt's has a rich history in ireland where it helped thousands of poor families overcome the ailments that beset them during the tenement days of poverty,1
mushatt has a rich history in ireland where it helped thousands of poor families overcome ailments that beset them during the tenement days of poverty,1
mushatt's has a rich history in ireland where it helped thousands of poor families overcome ailments that beset them during the tenement days of poverty,1
"Six-year-old Sandra moved to the capital city , Abuja with her family . She has four siblings and her father is a taxi driver , while her mother fries and sells akara outside the uncompleted building they live in . Her father had learned that there was money in the thriving taxi business in the capital city and they had left their village in search of greener pastures , only that it did not seem so green here , in the decrepit looking building where she and her siblings are left vulnerable each day as their parents step out the door to make a living .",1
as a child i have always been told to give to those who are in need i have been raised up to believe that if i don't give to the needy i'll find my way to hell due to these teachings that have been imbued in me i,1
as a child i have always been told to give to those in need i was raised to believe if i don't give to the needy i will find my way to hell due to these teachings that have been imbued in me i have been generally sympathetic to the,1
as a child i have always been told to give to those in need i have been raised to believe that if i do not give to the needy i will find my way to hell due to these teachings that has been imbued in me i have been generally sympathetic to,1
julia gillard said she wants to improve the educational opportunities for children from poor families and that the budget will provide financial incentives for low income families to keep their teenagers at school or in training,1
the prime minister says she wants to improve educational opportunities for children from poor families and the budget will provide financial incentives for low income families to keep their teenage children in school or training,1
prime minister julia gillard has said she wants to improve educational opportunities for children from poor families and the budget will provide financial incentives to low income families to keep their teenage children at school or in training,1
prime minister julia gillard said she wants to improve educational opportunities for children from poor families and the budget will provide financial incentives for low income families to keep their teenage children in school or training,1
prime minister julia gillard said that she wants to improve the educational opportunities for children from poor families and the budget will provide financial incentives for low-income families to keep their teenage children at school or in training,1
prime minister julia gillard has said she wants to improve the educational opportunities for children from poor families and the budget will provide financial incentives for low income families to keep their teenage children at school or in training,1
""" We have to sit down , dialogue with those who are agitating and start looking at meaningful solutions that can give them hope . Once a country makes her people to develop a sense of hopelessness , the people will agitate a lot . """,1
"Together with wife Vicky , Cornell established the Chris &amp; Vicky Cornell Foundation , a charity that works with vulnerable children . The charity currently focuses on protecting these children from the ravages of homelessness , poverty , abuse and neglect . <h> 7 . Cuba concert",1
let us follow mary's footsteps and bring hope to hopeless people,1
let us follow in mary's footsteps and give hope to the hopeless,1
let us follow mary's footsteps and bring hope to the hopeless,1
let's follow in mary's footsteps and bring hope to the hopeless,1
"Touched much by their plight , Commanding Officer and all ranks of the 7 Sri Lanka Light Infantry ( SLLI ) Regiment serving under the Security Fore Headquarters - Kilinochchi ( SFHQ-KLN ) , offered their financial and labour support for construction of a new house to a homeless family in Kanakapuram , Kilinochchi.",1
"Meanwhile "" throughout this island , the high level of suicide is terrible and terrifying . "" As Christians "" we can give hope , where a person feels only darkness and hopelessnes , "" he said .",1
"When she delivered her Nobel lecture , two decades after being awarded the prize , she mentioned the "" great sufferings "" addressed in Buddhist theology and dwelt on two she had come to know intimately : "" To be parted from those one loves and to be forced to live in propinquity with those one does not love . "" She continued : "" I thought of prisoners and refugees , of migrant workers and victims of human trafficking , of that great mass of the uprooted of the Earth who have been torn away from their homes , parted from families and friends , forced to live out their lives among strangers who are not always welcoming . """,1
the programme began with mbpj detailing everything that has been done especially for disabled people in the past five years,1
this could be the biggest obstacle for new immigrants,1
this must probably be the biggest hurdle for new immigrants,1
father campbell comes from a home that faced financial hardship who is always trying to implement projects which bring smiles to the faces of those in need,1
father campbell comes from a family facing financial hardship and is always out to implement projects which help bring smiles to the faces of those in need,1
father campbell coming from a home facing financial hardship is always out to implement projects that help bring smiles to the faces of people in need,1
from a home that faced financial difficulties father campbell is always out to implement projects which help bring smiles to the faces of people in need,1
coming from a family facing financial hardship father campbell is always out to implement projects that help bring smiles to the faces of people in need,1
father campbell coming from a home that faced financial hardship is always out to implement projects which bring smiles to the faces of people who are in need,1
coming from a home that faced financial hardship father campbell is always out to implement projects that help bring smiles to the faces of people in need,1
having come from a home that faced financial hardship father campbell is always out to implement projects which help bring smiles to the faces of people in need,1
coming from a home that faced financial hardship father campbell is always out to implement projects that help bring smiles to the faces of people who are in need,1
Wall of kindness to provide for the homeless in city,1
harvey said that violence against children was critical to the country as it was not restricted to poor families or marginalised children or children living in the shadow of conflict,1
harvey said that the issue of violence against children was critical to the country as it was not restricted to poor families or marginalised children living in the shadow of conflict,1
harvey said the issue of violence against children was critical to the country as it was not confined to poor families or marginalised children living in the shadow of conflict,1
harvey said that violence against children was critical for the country as it was not confined to poor families or to marginalised children or children living in the shadow of conflict,1
harvey said the issue of violence against children is critical for the country as it is not confined to poor families or marginalised children or children living in the shadow of conflict,1
harvey said that the issue of violence against children was critical to the country as it is not confined to poor families or to marginalised children or children living in the shadow of conflict,1
"It 's unfortunate that De Lima chose to ascribe that episode in her life to the "" frailties of a woman . "" That remark , made in a televised interview , does not reflect well on women and their limitless capacity to be strong and responsible in their choices . But now that she has taken the step of admitting a relationship with Dayan , perhaps she can take the next step : to help him come out and say his piece .",1
""" Volleyball is our reputation in schools ' sport . But as an underprivileged school we are not in a position to give all the facilities needed by the players . Moreover these boys come from poor families and sadly the parents too are not in a state to render their support apart from their humble blessings . Our boys are very brave to win two or three titles in four to five tournaments annually which is a great achievement from our point of view , "" Lakshan added .",1
it will give africans especially young and new immigrants a more inclusive feel of being in america by positively opening them up to challenges while providing a competitive ground on which to develop,1
the program will provide africans especially young and new immigrants with a more inclusive feel of being in america by positively opening them up to challenges while providing a competitive ground on which to develop,1
it will be providing africans especially young and new immigrants with a more inclusive feel of being in america by positively opening them up to challenges while providing a competitive ground on which to develop,1
""" What we save from buying firecrackers we give the amount for social services to our parishioners in need , "" he said .",1
bhopal  a day after prime minister narendra modi launched 21 electronic mandis across the country to help farmers sell their produce online and do away with middlemen madhya pradesh chief minister shivraj singh chouhan is distributing tomatoes free of cost to poor families in vidish,1
a day after prime minister narendra modi launched 21 electronic mandis across the country to help farmers sell their produce online and eliminate middlemen madhya pradesh chief minister shivraj singh chouhan distributed tomatoes free of cost to poor families in vidisha as prices crashed to all-time low,1
a day after prime minister narendra modi launched 21 electronic mandis across the country to help farmers sell their produce online and do away with middlemen madhya pradesh chief minister shivraj singh chouhan was distributing tomatoes free of cost to poor families in vidisha as prices crashed to,1
""" We are encouraging all investors seeking to start projects in Lamu to consider women and the disabled because at the end of the day , we are seeking to have an all-inclusive society , "" said Mrs Obbo.",1
she said the ministry would put in place the necessary legal and policy framework to address all issues that affect women's rights,1
children's hour a program of child foundation inc requires volunteers to donate at least an hour of their time and their valuable talents to children in need,1
child's hour a program of the child foundation inc requires volunteers to donate an hour of their time and worth to children in need,1
children's hour a program of the child foundation inc requires volunteers to donate at least an hour of their time and their worth to children in need,1
children's hour a program of the child foundation inc requires volunteers to donate a minimum of an hour of their time and worth to kids in need,1
children's hour a program of child foundation inc requires volunteers to donate at least an hour of their time and resources to children in need,1
children's hour a program of child foundation inc requires volunteers to donate at least an hour of their time and value to children in need,1
children's hour a program of the child foundation inc requires volunteers to donate at least an hour of their time and worth to children in need,1
children's hour a program of child foundation inc requires volunteers to donate at least an hour of their time and wealth to children in need,1
child's hour a program of child foundation inc requires volunteers to donate at least an hour of their time and worth to kids in need,1
"He described the life of young Muslims in the district as hopeless , with many feeling stateless and confronting unemployment rates well above the national average . Most of his friends , he said , had done jail time .",1
pharrell williams believes women can save the world,1
pharrell williams thinks that women can save the world,1
pharrell williams thinks women can save the world,1
"By God 's grace , the church supports 15 charities ( educational , health and Christian missions ) on a monthly basis . This includes the children 's cancer unit of Korle Bu which has publicly indicated that our monthly donations for the past 5 years , which are the largest they receive , have allowed children from poor families all over the country and West Africa to receive life-saving treatment for free . This is verifiable .",1
""" When I started , there were hardly any women in business . Today we have women leading fields in the government and corporate sector who are doing very well . I also know that WCIC is helping women in need to build up their lives and to start businesses . I wish them the best , and I thank WCIC for the awards , "" said Mrs. Pestonjee .",1
for refugees begging for new life christmas sentiment is a luxury most couldn't afford to expect under the shadow of long-running conflicts,1
for refugees begring for new life christmas sentiment is a luxury most of them couldn't afford to expect under the shadow of long-running conflicts,1
for refugees begging for new life christmas sentiment is a luxury most of them could not afford to expect under the shadow of long-running conflicts,1
hojjat gharibian was one of hundreds of homeless iranian survivors huddled with his family in qasr-e shirin against the cold,1
hojjat gharibian was one of hundreds of homeless iranian survivors who was huddled with his family in qasr-e shirin against the cold,1
hojjat gharibian was one of hundreds of homeless iranian survivors who was huddled with his family in qasr-e shirin under the cold,1
hojjat gharibian was one of hundreds of homeless iranian survivors who was huddled together with his family in qasr-e shirin against the cold,1
hojjat gharibian was one of hundreds of homeless iranian survivors who was huddled on a cold night with his family in qasr-e shirin,1
hojjat gharibian was one of hundreds of homeless iranian survivors huddled under the cold with his family in qasr-e shirin,1
hojjat gharibian was one of hundreds of homeless iranian survivors huddled against the cold with his family in qasr-e shirin,1
hojjat gharibian was one of hundreds of homeless iranian survivors who was huddled against the cold with his family in qasr e shirin,1
"But this could be devastating for the disabled and elderly , who lack the agility to cope with anything sudden and unexpected , they added .",1
Lady identified as Bonnie Monroe revealed that she was having dinner with her children at a restaurant in Georgia when a homeless man walked begging from table to table but he was chased away . He gave up and left the restaurant but Monroe claimed that God immediately spoke to her not to let him go so she went after him .,1
as a result he called on refugees to ignore ruthless smugglers and say they will one day be able to live under better conditions,1
eu-wide migration official dimitris avramopoulos visited the camp on tuesday and urged refugees to ignore ruthless smugglers saying  by following the legal path they will be able one day to live,1
eu top migration official dimitris avramopoulos visited the camp and urged refugees to ignore ruthless smugglers saying  by following the legal path they will be able to live under better conditions one day,1
on tuesday the european union's top migration official dimitris avramopoulos visited the camp and called on refugees to ignore ruthless smugglers saying they will be able to one day live under better conditions,1
on tuesday the european union's top migration official dimitris avramopoulos urged refugees to ignore ruthless smugglers saying they would be able one day to live under better conditions,1
the european union's top migration official dimitris avramopoulos urged refugees on tuesday to ignore ruthless smugglers saying  by following the legal path they will be able to live under better conditions,1
